,property_type,price,area,area_unit,n_bedrooms,n_bathrooms,n_floors,address,city_province,district,legal_docs,facing_direction,front_width,price_unit,front_width_unit,front_road_width,front_road_width_unit,balcony_direction,interior
22464,Nhà mặt tiền,140.0,368.0,m²,56.0,56.0,,"Đường Dương Đình Nghệ, Phường Phước Mỹ, Sơn Trà, Đà Nẵng",Đà Nẵng,Sơn Trà,Sổ đỏ/hồng riêng,Bắc,18.0,tỷ,m,7.5,m,Bắc,Đầy đủ
22465,Nhà mặt tiền,12.5,147.0,m²,1.0,1.0,,"Đường Nguyễn Duy Trinh, Phường Phú Hữu, Thủ Đức, Hồ Chí Minh",TP.HCM,Thủ Đức,Sổ đỏ/hồng riêng,,6.8,tỷ,m,30.0,m,,Cơ bản
22466,Nhà mặt tiền,55.0,250.0,m²,1.0,1.0,,"Đường Hòn Chồng, Phường Vĩnh Hải, Nha Trang, Khánh Hòa",Khánh Hòa,Nha Trang,Sổ đỏ/hồng riêng,,12.0,tỷ,m,,,,
22467,Nhà mặt tiền,9.8,61.0,m²,,,,"Đường Huyền Trân Công Chúa, Phường 8, Vũng Tàu, Bà Rịa Vũng Tàu",Bà Rịa Vũng Tàu,Vũng Tàu,Sổ đỏ/hồng riêng,,,tỷ,,,,,
22468,Nhà mặt tiền,19.0,78.0,m²,5.0,6.0,,"Đường Nguyễn Văn Linh, Phường Thạch Bàn, Long Biên, Hà Nội",Hà Nội,Long Biên,Sổ đỏ/hồng riêng,Tây,4.5,tỷ,m,5.0,m,Đông,Đầy đủ
22469,Nhà mặt tiền,23.0,53.0,m²,6.0,6.0,,"Phố Khương Thượng, Phường Cát Linh, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/hồng riêng,,4.1,tỷ,m,,,,
22470,Nhà mặt tiền,17.8,80.0,m²,4.0,3.0,,"Đường Nguyễn Ngọc Phương, Phường 19, Bình Thạnh, Hồ Chí Minh",TP.HCM,Bình Thạnh,Sổ đỏ/hồng riêng,,4.0,tỷ,m,,,,
22471,Nhà mặt tiền,38.6,76.0,m²,6.0,8.0,,"Phố Hồng Tiến, Phường Bồ Đề, Long Biên, Hà Nội",Hà Nội,Long Biên,Sổ đỏ/hồng riêng,Tây - Bắc,6.0,tỷ,m,17.5,m,Đông - Nam,Đầy đủ
22472,Nhà mặt tiền,6.8,95.0,m²,4.0,4.0,,"Đường Duyên Hải, Thị trấn Cần Thạnh, Cần Giờ, Hồ Chí Minh",TP.HCM,Cần Giờ,Sổ đỏ/hồng riêng,Đông - Nam,5.0,tỷ,m,20.0,m,Đông - Nam,Không nội thất
22473,Nhà mặt tiền,12.0,74.0,m²,3.0,3.0,,"Đường Vườn Lài, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",TP.HCM,Tân Phú,Sổ đỏ/hồng riêng,,4.5,tỷ,m,20.0,m,,
22556,Căn hộ chung cư,,73.0,m²,2.0,2.0,,"Q7 Saigon Riverside, Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh",TP.HCM,Quận 7,Hợp đồng mua bán,Bắc,,,,,,Đông - Bắc,Đầy đủ
22557,Căn hộ chung cư,2.68,31.0,m²,,,,"Sky Forest Residences Ecopark, Xuân Quan, Văn Giang, Hưng Yên",Hưng Yên,Văn Giang,Hợp đồng mua bán,,,tỷ,,,,Nam,Đầy đủ
22558,Căn hộ chung cư,6.2,65.5,m²,2.0,2.0,,"Tháp đôi Kepler Land, Phường Mỗ Lao, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Hợp đồng mua bán,Bắc,,tỷ,,,,Nam,
22559,Căn hộ chung cư,3.42,114.0,m²,3.0,2.0,,"Dự án Conic Boulevard, Đường Huỳnh Bá Chánh, Xã Tân Kiên, Bình Chánh, Hồ Chí Minh",TP.HCM,Bình Chánh,Sổ đỏ/hồng riêng,Tây - Bắc,,triệu/m²,,,,Đông - Nam,Cơ bản.
22560,Căn hộ chung cư,7.7,72.0,m²,2.0,2.0,,"Terra Royal, Đường Lý Chính Thắng, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",TP.HCM,Quận 3,Sổ đỏ/hồng riêng,,,tỷ,,,,,Không nội thất
22561,Căn hộ chung cư,2.6180000000000003,77.0,m²,2.0,2.0,,"Solaria Rise, An Thạnh, Bến Lức, Long An",Long An,Bến Lức,Hợp đồng mua bán,Nam,,triệu/m²,,,,,Cơ bản
22562,Căn hộ chung cư,4.15,83.0,m²,2.0,2.0,,"Him Lam Chợ Lớn, 491, Đường Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh",TP.HCM,Quận 6,Sổ đỏ/hồng riêng,,,tỷ,,,,,
22563,Căn hộ chung cư,6.92,72.03,m²,2.0,2.0,,"Jade Square, Nguyễn Đình Tứ, Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",Hà Nội,Bắc Từ Liêm,Khác/Không rõ,,,tỷ,,,,Nam,Nguyên bản CĐT
22564,Căn hộ chung cư,,340.0,m²,4.0,4.0,,"Vinhomes Metropolis - Liễu Giai, Liễu Giai, Ngọc Khánh, Ba Đình, Hà Nội",Hà Nội,Ba Đình,Sổ đỏ/hồng riêng,,,,,,,,
22565,Căn hộ chung cư,2.2,45.0,m²,1.0,1.0,,"Dự án The Gió Riverside, Đường Vành Đai 3, Phường Bình Thắng, Dĩ An, Bình Dương",Bình Dương,Dĩ An,Hợp đồng mua bán,Đông,,tỷ,,,,Đông,Cơ bản
22566,Căn hộ chung cư,5.7,79.2,m²,3.0,3.0,,"Masteri Rivera Danang, Quy Mỹ, Hòa Cường Nam, Hải Châu, Đà Nẵng",Đà Nẵng,Hải Châu,Khác/Không rõ,,,tỷ,,,,,Đầy đủ
22567,Căn hộ chung cư,2.13,56.0,m²,2.0,1.0,,"Dự án TT AVIO, Đường ĐT 743C, Phường Tân Đông Hiệp, Dĩ An, Bình Dương",Bình Dương,Dĩ An,Sổ đỏ/hồng riêng,Đông - Bắc,,tỷ,,,,Tây - Nam,Đầy đủ
22568,Căn hộ chung cư,1.39,38.0,m²,,,,"Dự án Solaria Rise, Xã An Thạnh, Bến Lức, Long An",Long An,Bến Lức,Hợp đồng mua bán,,,tỷ,,,,,Cơ bản
22569,Căn hộ chung cư,8.0,152.0,m²,3.0,3.0,,"Ascent Lakeside, Số 70, Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",TP.HCM,Quận 7,Hợp đồng mua bán,Tây - Bắc,,tỷ,,,,Đông - Nam,Cơ bản
22570,Căn hộ chung cư,15.707,139.0,m²,3.0,2.0,,"Sky City Towers-88 Láng Hạ, Láng Hạ, Láng Hạ, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/hồng riêng,,,triệu/m²,,,,,
22571,Căn hộ chung cư,3.6,70.0,m²,2.0,2.0,,"Dự án HH2 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",Hà Nội,Hoàng Mai,Hợp đồng mua bán,Đông - Nam,,tỷ,,,,Đông - Nam,Đầy đủ
22572,Căn hộ chung cư,3.0,60.0,m²,,,,"Dự án HH2 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",Hà Nội,Hoàng Mai,Hợp đồng mua bán,Đông - Nam,,tỷ,,,,Đông - Nam,Đầy đủ
22573,Căn hộ chung cư,6.9,72.0,m²,2.0,2.0,,"Dự án The Prince Residence, Đường Nguyễn Văn Trỗi, Phường 12, Phú Nhuận, Hồ Chí Minh",TP.HCM,Phú Nhuận,Sổ đỏ/hồng riêng,,,tỷ,,,,,
22574,Căn hộ chung cư,1.2,60.0,m²,2.0,2.0,,"Dự án Ecolife Riverside, Đường Điện Biên Phủ, Phường Nhơn Bình, Quy Nhơn, Bình Định",Bình Định,Quy Nhơn,Sổ đỏ/hồng riêng,Đông - Nam,,tỷ,,,,Tây - Bắc,
22575,Nhà riêng,2.69,54.4,m²,4.0,5.0,,"Đường Nguyễn Văn Nghi, Phường 5, Gò Vấp, Hồ Chí Minh",TP.HCM,Gò Vấp,Sổ đỏ/hồng riêng,,,tỷ,,6.0,m,,Đầy đủ
22576,Nhà riêng,3.5,50.0,m²,2.0,2.0,,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",TP.HCM,Quận 7,Sổ đỏ/hồng riêng,,,tỷ,,,,,
22577,Nhà riêng,6.5,32.0,m²,,,,"Đường Xuân La, Phường Xuân La, Tây Hồ, Hà Nội",Hà Nội,Tây Hồ,Sổ đỏ/hồng riêng,,,tỷ,,,,,Full nội thất.
22578,Nhà riêng,7.5,45.0,m²,3.0,3.0,,"Đường Lê Văn Lương, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",TP.HCM,Quận 7,Sổ đỏ/hồng riêng,,4.5,tỷ,m,6.0,m,,Cơ bản
22579,Nhà riêng,8.86,40.0,m²,,,,"Đường Hoàng Như Tiếp, Phường Bồ Đề, Long Biên, Hà Nội",Hà Nội,Long Biên,Sổ đỏ/hồng riêng,,,tỷ,,,,,Đầy đủ
22580,Nhà riêng,6.15,125.0,m²,3.0,2.0,,"Đường Nguyễn Thái Học, Phường Đông Hòa, Dĩ An, Bình Dương",Bình Dương,Dĩ An,Sổ đỏ/hồng riêng,,5.0,tỷ,m,5.0,m,,
22581,Nhà riêng,11.3,52.0,m²,4.0,4.0,,"Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",Hà Nội,Long Biên,Sổ đỏ/hồng riêng,,,tỷ,,5.0,m,,Đầy đủ
22582,Nhà riêng,27.0,80.0,m²,7.0,7.0,,"Phố Mai Dịch, Phường Mai Dịch, Cầu Giấy, Hà Nội",Hà Nội,Cầu Giấy,Sổ đỏ/hồng riêng,Nam,4.5,tỷ,m,12.0,m,Nam,Cơ bản
22583,Nhà riêng,20.6,50.0,m²,4.0,4.0,,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/hồng riêng,,4.0,tỷ,m,8.0,m,,Đầy đủ
22584,Nhà riêng,15.8,64.0,m²,5.0,8.0,,"Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",Hà Nội,Long Biên,Sổ đỏ/hồng riêng,,6.7,tỷ,m,4.5,m,,Đầy đủ
22585,Nhà riêng,7.6,28.0,m²,3.0,3.0,,"Đường Thọ Lão, Phường Đồng Nhân, Hai Bà Trưng, Hà Nội",Hà Nội,Hai Bà Trưng,Sổ đỏ/hồng riêng,,3.1,tỷ,m,,,,Đầy đủ
22586,Nhà riêng,7.7,52.0,m²,4.0,3.0,,"Phố Vũ Tông Phan, Phường Khương Đình, Thanh Xuân, Hà Nội",Hà Nội,Thanh Xuân,Sổ đỏ/hồng riêng,,,tỷ,,,,,Full nội thất.
22587,Nhà riêng,5.05,60.0,m²,4.0,3.0,,"Đường Quốc lộ 1K, Phường Linh Xuân, Thủ Đức, Hồ Chí Minh",TP.HCM,Thủ Đức,Sổ đỏ/hồng riêng,,6.0,tỷ,m,5.0,m,,Đầy đủ
22588,Nhà riêng,7.3,28.0,m²,3.0,3.0,,"Đường Yên Lãng, Phường Thịnh Quang, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/hồng riêng,,3.2,tỷ,m,3.0,m,,Đầy đủ
22589,Nhà riêng,19.5,76.0,m²,,,,"Đường Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",TP.HCM,Quận 1,Sổ đỏ/hồng riêng,,4.0,tỷ,m,5.0,m,,Cơ bản
22590,Nhà riêng,19.0,55.0,m²,,,,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/hồng riêng,,5.0,tỷ,m,,,,
22591,Nhà riêng,8.25,60.0,m²,5.0,6.0,,"Đường Huỳnh Văn Bánh, Phường 11, Phú Nhuận, Hồ Chí Minh",TP.HCM,Phú Nhuận,Sổ đỏ/hồng riêng,,4.0,tỷ,m,3.5,m,,
22592,Nhà riêng,8.95,35.0,m²,,,,"Đường Nguyễn Thiện Thuật, Phường 2, Quận 3, Hồ Chí Minh",TP.HCM,Quận 3,Sổ đỏ/hồng riêng,,3.3,tỷ,m,8.0,m,,Đầy đủ
22593,Nhà riêng,3.65,47.0,m²,1.0,1.0,,"Hẻm Đường Lê Trọng Tấn, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",TP.HCM,Bình Tân,Sổ đỏ/hồng riêng,,4.0,tỷ,m,10.0,m,,Cơ bản
22594,Nhà riêng,8.7,36.0,m²,3.0,3.0,,"Đường Kỳ Đồng, Phường 9, Quận 3, Hồ Chí Minh",TP.HCM,Quận 3,Sổ đỏ/hồng riêng,,3.5,tỷ,m,6.0,m,,Nội thất đẹp sẵn. Dọn vào có thể ở ngay.
22595,Biệt thự,8.5,80.0,m²,,,,"Dự án Melosa Garden, Đường Vành Đai Trong, Phường Phú Hữu, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Khác/Không rõ,,5.0,tỷ,m,,,,Nội thất cao cấp như hình.
22596,Biệt thự,14.0,145.0,m²,,,,"Dự án Melosa Garden, Đường Vành Đai Trong, Phường Phú Hữu, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Khác/Không rõ,,,tỷ,,,,,Nội thất cao cấp.
22597,Biệt thự,13.0,91.0,m²,,,,"Dự án Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Khác/Không rõ,,7.0,tỷ,m,,,,
22598,Biệt thự,20.96,131.0,m²,,,,"Dự án Blanca City, Đường 3/2, Phường 10, Vũng Tàu, Bà Rịa Vũng Tàu",Bà Rịa Vũng Tàu,Vũng Tàu,Sổ đỏ/hồng riêng,,,triệu/m²,,,,,Không nội thất
22599,Biệt thự,35.0,216.0,m²,,,,"Verosa Park, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Khác/Không rõ,,,tỷ,,,,,
22600,Biệt thự,50.0,183.0,m²,5.0,5.0,,"Dự án KĐTM Dương Nội, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/hồng riêng,,9.0,tỷ,m,12.0,m,,
22601,Biệt thự,26.5,205.0,m²,4.0,5.0,,"Villa Park, Bưng Ông Thoàn, Phú Hữu, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Sổ đỏ/hồng riêng,,,tỷ,,,,,
22602,Biệt thự,63.0,430.0,m²,,,,"Dự án The Venica, Đường Đỗ Xuân Hợp, Phường Phú Hữu, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Sổ đỏ/hồng riêng,Tây - Nam,20.0,tỷ,m,30.0,m,,Cơ bản
22603,Biệt thự,52.5,460.0,m²,5.0,5.0,,"Dự án Riviera Cove, Đường D3, Phường Phước Long B, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Sổ đỏ/hồng riêng,,20.0,tỷ,m,,,,Không nội thất
22604,Biệt thự,63.0,720.0,m²,5.0,5.0,,"Dự án Riviera Cove, Đường D1, Phường Phước Long B, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Sổ đỏ/hồng riêng,,12.0,tỷ,m,30.0,m,,Không nội thất
22605,Biệt thự,22.5,200.0,m²,4.0,4.0,,"The Garland, Phường Phước Long B, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Sổ đỏ/hồng riêng,,16.0,tỷ,m,20.0,m,,Đầy đủ
22606,Biệt thự,52.0,500.0,m²,5.0,5.0,,"Dự án Riviera Cove, Đường D3, Phường Phước Long B, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Khác/Không rõ,Đông - Bắc,,tỷ,,,,,
22607,Biệt thự,63.0,720.0,m²,6.0,6.0,,"Riviera Cove, Đường D3, Phường Phước Long B, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Sổ đỏ/hồng riêng,,20.0,tỷ,m,20.0,m,,
22608,Biệt thự,27.0,261.0,m²,3.0,3.0,,"Dự án Kikyo Residence, Đường Đỗ Xuân Hợp, Phường Phú Hữu, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Sổ đỏ/hồng riêng,,,tỷ,,,,,Cơ bản.
22609,Biệt thự,31.0,70.0,m²,,,,"Đường Ngô Thì Nhậm, Phường La Khê, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/hồng riêng,,14.0,tỷ,m,,,,
22610,Biệt thự,53.9,183.0,m²,5.0,5.0,,"Dự án KĐTM Dương Nội, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/hồng riêng,,9.0,tỷ,m,8.0,m,,
22611,Biệt thự,24.9,90.0,m²,5.0,5.0,,"Dự án Mỗ Lao, Phường Mỗ Lao, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/hồng riêng,,10.0,tỷ,m,6.0,m,,
22612,Biệt thự,28.0,83.0,m²,5.0,4.0,,"KĐT Định Công, Phường Định Công, Hoàng Mai, Hà Nội",Hà Nội,Hoàng Mai,Sổ đỏ/hồng riêng,,4.8,tỷ,m,12.0,m,,Đầy đủ
22613,Biệt thự,6.8,75.0,m²,3.0,3.0,,"Lovera Park, Trịnh Quang Nghị, Phong Phú, Bình Chánh, Hồ Chí Minh",TP.HCM,Bình Chánh,Sổ đỏ/hồng riêng,,5.0,tỷ,m,14.0,m,,Đầy đủ
22614,Biệt thự,10.2,90.0,m²,4.0,4.0,,"Đường Thượng Thanh, Phường Ngọc Thụy, Long Biên, Hà Nội",Hà Nội,Long Biên,Sổ đỏ/hồng riêng,,10.0,tỷ,m,5.0,m,,Đầy đủ
22615,Nhà mặt tiền,29.5,120.0,m²,4.0,4.0,,"Đường Nguyễn Khuyến, Phường Văn Quán, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/hồng riêng,,,tỷ,,,,,Đầy đủ
22616,Nhà mặt tiền,22.7,75.0,m²,6.0,7.0,,"Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/hồng riêng,,,tỷ,,30.0,m,,Đầy đủ
22617,Nhà mặt tiền,8.9,44.0,m²,5.0,4.0,,"Đường Lò Gốm, Phường 12, Quận 6, Hồ Chí Minh",TP.HCM,Quận 6,Khác/Không rõ,Đông,4.0,tỷ,m,13.0,m,Đông,
22618,Nhà mặt tiền,12.9,46.0,m²,5.0,3.0,,"Phường Vạn Phúc, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/hồng riêng,,,tỷ,,,,,Đầy đủ
22619,Nhà mặt tiền,6.0,125.0,m²,4.0,2.0,,"Đường Nguyễn Bảo, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Đà Nẵng,Cẩm Lệ,Sổ đỏ/hồng riêng,,5.0,tỷ,m,5.5,m,,Đầy đủ
22620,Nhà mặt tiền,6.8,48.0,m²,,,,"Đường Số 2, Phường 13, Quận 6, Hồ Chí Minh",TP.HCM,Quận 6,Sổ đỏ/hồng riêng,,,tỷ,,,,,
22621,Nhà mặt tiền,115.0,135.0,m²,10.0,9.0,,"Phố Chùa Láng, Phường Láng Thượng, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/hồng riêng,,6.2,tỷ,m,20.0,m,,
22622,Nhà mặt tiền,298.0,270.0,m²,3.0,10.0,,"Đường Cầu Giấy, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Hà Nội,Cầu Giấy,Sổ đỏ/hồng riêng,,15.0,tỷ,m,40.0,m,,
22623,Nhà mặt tiền,27.5,101.0,m²,3.0,4.0,,"Phường Ngọc Hà, Ba Đình, Hà Nội",Hà Nội,Ba Đình,Sổ đỏ/hồng riêng,,5.0,tỷ,m,,,,
22624,Nhà mặt tiền,65.0,60.6,m²,4.0,4.0,,"Đường Trích Sài, Phường Thụy Khuê, Tây Hồ, Hà Nội",Hà Nội,Tây Hồ,Sổ đỏ/hồng riêng,,6.0,tỷ,m,10.0,m,,Nội thất xịn
22626,Nhà mặt tiền,15.5,150.0,m²,,,,"Đường Trần Thị Điệu, Phường Phước Long B, Quận 9, Hồ Chí Minh",TP.HCM,Thủ Đức,Sổ đỏ/hồng riêng,,4.5,tỷ,m,25.0,m,,
22627,Nhà mặt tiền,500.0,470.0,m²,,,,"Phố Hàng Bài, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội",Hà Nội,Hoàn Kiếm,Sổ đỏ/hồng riêng,,12.0,tỷ,m,,,,
22628,Nhà mặt tiền,30.0,105.0,m²,3.0,4.0,,"Đường Nguyễn Khuyến, Phường Văn Quán, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/hồng riêng,,4.2,tỷ,m,12.0,m,,Đầy đủ
22717,Căn hộ chung cư,,171.0,m²,3.0,3.0,,"Dolphin Plaza, số 28, Phố Trần Bình, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Hà Nội,Nam Từ Liêm,Sổ đỏ/hồng riêng,Tây,,,,,,Nam,"Nội thất: Full đồ cao cấp, đẹp chỉ việc dọn vào ở."
22718,Căn hộ chung cư,4.45,70.0,m²,2.0,2.0,,"Dự án Sunrise Riverside, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",TP.HCM,Nhà Bè,Sổ đỏ/hồng riêng,,,tỷ,,,,,Full nội thất.
22719,Căn hộ chung cư,3.75,47.8,m²,2.0,1.0,,"Dự án The London - Vinhomes Ocean Park, Đường Lý Thánh Tông, Xã Dương Xá, Gia Lâm, Hà Nội",Hà Nội,Gia Lâm,Hợp đồng mua bán,,,tỷ,,,,Đông - Bắc,Cơ bản.
22720,Căn hộ chung cư,17.0,161.0,m²,4.0,3.0,,"The Diamond Residence, 25, Đường Lê Văn Lương, Phường Nhân Chính, Thanh Xuân, Hà Nội",Hà Nội,Thanh Xuân,Khác/Không rõ,,,tỷ,,,,,"Đầy đủ nội thất xịn, hiện đại."
22721,Căn hộ chung cư,3.87,45.2,m²,1.0,,,"Lumiere SpringBay, Nghĩa Trụ, Văn Giang, Hưng Yên",Hưng Yên,Văn Giang,Hợp đồng mua bán,,,tỷ,,,,Đông - Nam,Đầy đủ
22722,Căn hộ chung cư,4.9,75.0,m²,2.0,1.0,,"Dự án Trellia Cove, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",TP.HCM,Bình Chánh,Sổ đỏ/hồng riêng,Nam,,tỷ,,,,Bắc,Đầy đủ
22723,Căn hộ chung cư,,89.0,m²,,,,"Dự án Imperia Signature Cổ Loa, Xã Đông Hội, Đông Anh, Hà Nội",Hà Nội,Đông Anh,Khác/Không rõ,,,,,,,,
22724,Căn hộ chung cư,5.1,85.0,m²,2.0,2.0,,"Dự án Mizuki Park, Đường Nguyễn Văn Linh, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",TP.HCM,Bình Chánh,Sổ đỏ/hồng riêng,Nam,,tỷ,,,,Bắc,Cơ bản
22725,Căn hộ chung cư,15.0,160.0,m²,4.0,2.0,,"Dự án Keangnam, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội",Hà Nội,Nam Từ Liêm,Sổ đỏ/hồng riêng,,,tỷ,,,,,Cơ bản
22726,Căn hộ chung cư,6.5,105.0,m²,3.0,2.0,,"Dự án Mipec City View, Phường Kiến Hưng, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/hồng riêng,Tây - Bắc,,tỷ,,,,Đông - Bắc,Đầy đủ
22727,Căn hộ chung cư,9.5,116.0,m²,3.0,2.0,,"Khu đô thị Trung Hòa - Nhân Chính, Hoàng Đạo Thúy, Trung Hòa, Cầu Giấy, Hà Nội",Hà Nội,Cầu Giấy,Sổ đỏ/hồng riêng,,,tỷ,,,,,Đầy đủ
22728,Căn hộ chung cư,9.3,76.6,m²,2.0,3.0,,"Dự án Long Biên Central, Phường Việt Hưng, Long Biên, Hà Nội",Hà Nội,Long Biên,Hợp đồng mua bán,,,tỷ,,,,Đông - Nam,Đầy đủ
22729,Căn hộ chung cư,17.5,145.0,m²,3.0,,,"D'Edge Thảo Điền, Nguyễn Văn Hưởng, Thảo Điền, Quận 2, Hồ Chí Minh",TP.HCM,Thủ Đức,Khác/Không rõ,,,tỷ,,,,,
22730,Căn hộ chung cư,10.5,140.0,m²,,,,"The Vista An Phú, Đường Xa Lộ Hà Nội, Phường An Phú, Quận 2, Hồ Chí Minh",TP.HCM,Thủ Đức,Sổ đỏ/hồng riêng,,,tỷ,,,,,
22731,Căn hộ chung cư,5.29,65.0,m²,,,,"Victoria Village, Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",TP.HCM,Thủ Đức,Đang chờ sổ,,,tỷ,,,,,
22732,Căn hộ chung cư,8.1,90.0,m²,2.0,2.0,,"Dự án The Queen, Đường Giải Phóng, Phường Phương Liệt, Thanh Xuân, Hà Nội",Hà Nội,Thanh Xuân,Sổ đỏ/hồng riêng,Tây - Bắc,,tỷ,,,,Đông - Nam,"Đầy đủ: Điều hòa âm trần 2 chiều ở tất cả các phòng, kệ tủ gỗ, chuông hình, tủ lavabo, thiết bị vệ sinh, thiết bị bếp nhập khẩu Đức, tủ lạnh Side By Side, bàn ghế ăn, bếp từ hút mùi, máy rửa bát, cửa"
22733,Căn hộ chung cư,1.6,43.66,m²,1.0,1.0,,"Dự án Rose Residence, Đường Võ Nguyên Giáp, Phường Kênh Dương, Lê Chân, Hải Phòng",Hải Phòng,Lê Chân,Sổ đỏ/hồng riêng,Tây - Nam,,tỷ,,,,Tây - Nam,Cơ bản
22734,Căn hộ chung cư,1.5,40.0,m²,1.0,1.0,,"A&K Tower, Đường An Phú 17, Phường An Phú, Thuận An, Bình Dương",Bình Dương,Thuận An,Hợp đồng mua bán,Đông - Nam,,tỷ,,,,,Đầy đủ
22738,Nhà riêng,22.0,55.0,m²,4.0,4.0,,"Đường Bế Văn Đàn, Phường Quang Trung, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/hồng riêng,,5.0,tỷ,m,6.0,m,,Đầy đủ
22739,Nhà riêng,50.0,160.0,m²,,,,"Phố Vũ Miên, Phường Quảng An, Tây Hồ, Hà Nội",Hà Nội,Tây Hồ,Sổ đỏ/hồng riêng,,9.0,tỷ,m,4.0,m,,Đầy đủ
22740,Nhà riêng,41.0,130.0,m²,,,,"Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội",Hà Nội,Tây Hồ,Sổ đỏ/hồng riêng,,5.0,tỷ,m,8.0,m,,
22741,Nhà riêng,18.8,54.0,m²,,,,"Đường Trần Quang Diệu, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/hồng riêng,,4.1,tỷ,m,,,,
22742,Nhà riêng,26.8,60.0,m²,6.0,4.0,,"Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội",Hà Nội,Thanh Xuân,Sổ đỏ/hồng riêng,,4.6,tỷ,m,9.0,m,,Cơ bản
22743,Nhà riêng,8.9,42.0,m²,7.0,4.0,,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Hà Nội,Nam Từ Liêm,Sổ đỏ/hồng riêng,,4.5,tỷ,m,4.0,m,,Đầy đủ
